group_id,kind,module,representative_path,item_count,pending_count,priority,sample_item_ids,review_scope
GRP-00811,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/ChangeAwareTextField.java,8,8,LOW,"PLD-47A1D4BD906DBFE1,PLD-8441C6F1DDB5127C,PLD-93EB315EEF688A7C,PLD-D116E2E2C5D9593B,PLD-2D0E0B410E2A7774",review related Java symbols in the same source file
GRP-00812,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/Statusbar.java,2,2,LOW,"PLD-BC57A73A2C68187B,PLD-18CAA9E08C1CDD6A",review related Java symbols in the same source file
GRP-00813,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/TabbedNavigation.java,4,4,LOW,"PLD-870995A76B3E4321,PLD-8D322E327BE515E8,PLD-382C4CFF658D76CF,PLD-604ABD60C04B960F",review related Java symbols in the same source file
GRP-00814,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/ChartLegend.java,9,9,LOW,"PLD-4E3FEAFEB3C3BBEA,PLD-43A08CB71B2A49AB,PLD-86FE3D4BFE4C65BD,PLD-5231477A9826787E,PLD-603F1866B2EAF8E6",review related Java symbols in the same source file
GRP-00815,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/ChartModel.java,1,1,LOW,PLD-D245346782DB486F,review related Java symbols in the same source file
GRP-00816,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/TimeChartPanel.java,1,1,LOW,PLD-D14F7313760FDD02,review related Java symbols in the same source file
GRP-00817,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/chart/TimeChartPopupMenu.java,1,0,HIGH,PLD-760F8BD94B9DD8D0,review related Java symbols in the same source file
GRP-00818,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/DocumentFrame.java,3,3,LOW,"PLD-32E578928E1BAC26,PLD-98658654CFA6D746,PLD-72F635B5BDB62193",review related Java symbols in the same source file
GRP-00819,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/GraphicManager.java,24,24,LOW,"PLD-0589C8EB040D88E7,PLD-4E03496C25044EE2,PLD-95FACB8F925B7932,PLD-B2ACDA0A7303EA5C,PLD-66C428A05C0669F4",review related Java symbols in the same source file
GRP-00820,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/MainRibbonFrame.java,2,2,LOW,"PLD-AE53ACF338DD16D9,PLD-B9F9B65613EF219B",review related Java symbols in the same source file
GRP-00821,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/StartupFactory.java,3,3,LOW,"PLD-35E14D5D27B2B971,PLD-84888516181EB0B0,PLD-7DBE5207310C22EA",review related Java symbols in the same source file
GRP-00822,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/TestFrame.java,1,1,LOW,PLD-733DDA8B6528CF8E,review related Java symbols in the same source file
GRP-00823,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/frames/workspace/DefaultFrameManager.java,1,1,LOW,PLD-54DA64667915D987,review related Java symbols in the same source file
GRP-00824,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/gantt/GanttPopupMenu.java,1,0,HIGH,PLD-28BDC7B9064D5A19,review related Java symbols in the same source file
GRP-00825,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/gantt/GanttRenderer.java,1,1,LOW,PLD-B23B78F18EDA1E33,review related Java symbols in the same source file
GRP-00826,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheet.java,19,19,LOW,"PLD-F9DB99DA06024861,PLD-EB5A33B4C610416E,PLD-9F89EA67FBCC3BC6,PLD-8144F875176B67BA,PLD-C2CD0284141CC880",review related Java symbols in the same source file
GRP-00827,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetColumnMenu.java,4,4,HIGH,"PLD-E5F4D8C78E63E464,PLD-102D5F9473F06CF6,PLD-4682429C5639B0ED,PLD-00FC5094E707744E",review related Java symbols in the same source file
GRP-00828,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetParamsImpl.java,3,3,LOW,"PLD-0121154AAD17A5D4,PLD-3588B8B34447BA05,PLD-75C9806677C1F69B",review related Java symbols in the same source file
GRP-00829,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/SpreadSheetUtils.java,1,1,LOW,PLD-3AD3094117085873,review related Java symbols in the same source file
GRP-00830,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/CommonSpreadSheet.java,2,2,LOW,"PLD-A4152E143B16A991,PLD-E523989FC60DA8D7",review related Java symbols in the same source file
GRP-00831,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/CommonSpreadSheetModel.java,1,1,LOW,PLD-6599B1FE2F6A9781,review related Java symbols in the same source file
GRP-00832,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/SpreadSheetCorner.java,1,1,LOW,PLD-93647A31F66DCEA4,review related Java symbols in the same source file
GRP-00833,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/SpreadSheetRowHeader.java,4,4,LOW,"PLD-353C54ACE696F2A6,PLD-1BC7034EB38A349D,PLD-21CE4DCF97C02CA3,PLD-82384CF673A1A055",review related Java symbols in the same source file
GRP-00834,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/common/transfer/NodeListTransferHandler.java,2,2,LOW,"PLD-3BC0FFF4AFFFFB42,PLD-A268B23D61C08B0A",review related Java symbols in the same source file
GRP-00835,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/editor/DateEditor.java,2,2,LOW,"PLD-EAE9588FED7E18C5,PLD-128109243F8F78BB",review related Java symbols in the same source file
GRP-00836,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/spreadsheet/editor/SpreadSheetCellEditorAdapter.java,3,3,LOW,"PLD-D19A032E66443D97,PLD-083C6C45D3D16C91,PLD-A9E06C0D04CE2C36",review related Java symbols in the same source file
GRP-00837,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/timescale/ScaledScrollPane.java,1,1,LOW,PLD-C81EFBA3AD15507E,review related Java symbols in the same source file
GRP-00838,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/views/GanttView.java,1,1,LOW,PLD-08F2F9301D6E3D83,review related Java symbols in the same source file
GRP-00839,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/views/ResourceView.java,5,5,LOW,"PLD-957423F090727FDA,PLD-A1279C48E7EB87DB,PLD-255FA1583C4C7D16,PLD-0E84C8E8B764F7C9,PLD-F1FAD419AA783579",review related Java symbols in the same source file
GRP-00840,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/views/SplittedView.java,1,1,LOW,PLD-A4BBADACFEFA6014,review related Java symbols in the same source file
GRP-00841,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/views/UsageDetailView.java,1,1,LOW,PLD-A5BDF4D1FA9FF84F,review related Java symbols in the same source file
GRP-00842,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/views/synchro/ScrollPaneSynchronizer.java,3,3,LOW,"PLD-55A79475F288B3E9,PLD-EED9F36E83E8217B,PLD-C58725A0C16527A3",review related Java symbols in the same source file
GRP-00843,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/pm/graphic/xbs/XbsInteractor.java,1,1,LOW,PLD-574A245238A709C4,review related Java symbols in the same source file
GRP-00844,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/print/GraphPageable.java,1,1,LOW,PLD-6DFB83F53E5DC759,review related Java symbols in the same source file
GRP-00845,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/print/PageSetup.java,18,18,LOW,"PLD-DCDA040AF91E599E,PLD-FE3A27B7D7D4279D,PLD-CBD4479F553C7F21,PLD-10F2C7D423C91E89,PLD-20B43875F6AB631D",review related Java symbols in the same source file
GRP-00846,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/print/PrintPreviewFrame.java,1,1,LOW,PLD-3413E8941CE01580,review related Java symbols in the same source file
GRP-00847,METHOD,projectlibre_ui,projectlibre_ui/src/com/projectlibre1/reports/view/ReportView.java,3,3,LOW,"PLD-41D2CAD47FB3B9D6,PLD-F72D76A45FDA8591,PLD-7E2D4321C7EEB1E0",review related Java symbols in the same source file
GRP-00848,METHOD,projectlibre_ui,projectlibre_ui/src/org/projectlibre/export/ImageExport.java,5,5,LOW,"PLD-AD4FC960D314ACA5,PLD-E0FDBB0555A68E11,PLD-278A6F0A1CD22695,PLD-70AAF6C6FB1C119A,PLD-C9FACE257CE3F11C",review related Java symbols in the same source file
GRP-00849,METHOD,projectlibre_ui,projectlibre_ui/src/org/projectlibre/export/PDFExport.java,3,3,LOW,"PLD-899134AD54741F8B,PLD-A09025B08299BBB7,PLD-03AAAE7CFA7B806B",review related Java symbols in the same source file
GRP-00850,PACKAGING,projectlibre_contrib,modules/projectlibre_contrib/projectlibre_contrib.conf,1,0,MEDIUM,PLD-4426957954B07AAC,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00851,PACKAGING,projectlibre_contrib,modules/projectlibre_contrib/projectlibre_exchange.conf,1,0,MEDIUM,PLD-9EFAE3CF586CB5E2,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00852,PACKAGING,projectlibre_contrib,modules/projectlibre_contrib/projectlibre_reports.conf,1,0,MEDIUM,PLD-21A6FD5FC9637B23,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00853,PACKAGING,projectlibre_contrib,modules/projectlibre_contrib/projectlibre_script.conf,1,0,MEDIUM,PLD-049A073ABD9CDEB8,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00854,PACKAGING,projectlibre_contrib,openproj_contrib/openproj_contrib.conf,1,0,MEDIUM,PLD-593F78382B2397FA,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00855,PACKAGING,projectlibre_contrib,openproj_contrib/openproj_exchange.conf,1,0,MEDIUM,PLD-3348412D44240C05,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00856,PACKAGING,projectlibre_contrib,openproj_contrib/openproj_exchange2.conf,1,0,MEDIUM,PLD-F62538A0D3AA536A,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00857,PACKAGING,projectlibre_contrib,openproj_contrib/openproj_reports.conf,1,0,MEDIUM,PLD-5C4395223FD4A585,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00858,PACKAGING,projectlibre_contrib,openproj_contrib/openproj_script.conf,1,0,MEDIUM,PLD-24889A423BD34121,review the file or asset and confirm whether the delta is user-visible or distributable
GRP-00859,RESOURCE_KEY,packaging,modules/projectlibre_core/src/main/resources/com/projectlibre1/version/version.properties,1,1,LOW,PLD-AC5B37AA82005592,review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00860,RESOURCE_KEY,packaging,openproj_build/src/com/projity/version/version.properties,1,1,LOW,PLD-9E8FF55A53F7BF58,review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00861,RESOURCE_KEY,packaging,projectlibre_build/build.properties,24,24,LOW,"PLD-2E1AF9EC658B7D20,PLD-6F159DB81657FD68,PLD-932660E806E3D961,PLD-D667DC4FB8FC9551,PLD-E0B86C4DE7BA0C3F",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00862,RESOURCE_KEY,packaging,projectlibre_build/resources/win/mpp.properties,4,4,LOW,"PLD-962031D11A69E430,PLD-6CF8E7C7E0428240,PLD-92C8D6712F22B8CD,PLD-07E8805938739380",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00863,RESOURCE_KEY,packaging,projectlibre_build/resources/win/pod.properties,4,4,LOW,"PLD-86FD572A2E3CA56B,PLD-6034B096499BBEDA,PLD-B769365270FF4789,PLD-419E0E96E203445F",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00864,RESOURCE_KEY,packaging,projectlibre_build/resources/win/xml.properties,4,4,LOW,"PLD-87D8EC1DAE9B155A,PLD-86C531D2A333D957,PLD-DC9E478A9A6465DE,PLD-DEA4A33CA5DED08D",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00865,RESOURCE_KEY,projectlibre_contrib,modules/projectlibre_contrib/build.properties,1,0,LOW,PLD-6AFC85984407A29D,review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00866,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/configuration/meta.properties,3,3,LOW,"PLD-C3A1D940F262D425,PLD-2B43072B70FB8B61,PLD-BCD073FD7759B9B2",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00867,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4080!client_it.properties,44,44,LOW,"PLD-A4D050465D99D632,PLD-618505FAB2AEE7F7,PLD-F35A6D36728FFF21,PLD-4A11634AE070B3E6,PLD-3608CD4BA867DFA8",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00868,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4085!client_it.properties,44,44,LOW,"PLD-994A7A2D2512C75B,PLD-611B5633C635C541,PLD-2EE7A6CDE3043727,PLD-71F0E42AC0F1D597,PLD-35AF80A3ED016EE0",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00869,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4091!client_it.properties,44,44,LOW,"PLD-FFC7153A5DD79193,PLD-29080A874E20B998,PLD-7678AB289B7EE1AC,PLD-05B6C8FAEFDC02CB,PLD-274D73310060586C",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00870,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4094!client_it.properties,44,44,LOW,"PLD-4E914E5A2F14DDD5,PLD-3A0E937F2E1C684B,PLD-9E89801B8389189F,PLD-5897A28E7537CBC6,PLD-13778B4B47FB5912",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00871,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4101!client_it.properties,44,44,LOW,"PLD-5CA23F9143675878,PLD-9E921D99130F72F6,PLD-CFAE2D9263EBE482,PLD-5764E1B7A1528E1B,PLD-C767235F27D713E3",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00872,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4116!client_es2.properties,10,10,LOW,"PLD-480B0F4F9C068681,PLD-5063A00B080AA440,PLD-2C670DBC6C718D23,PLD-7F342B0435E2FF61,PLD-317A902B1A684922",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00873,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/.!4121!client_fi.properties,1,1,LOW,PLD-9BF8503A2A059AE2,review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00874,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client.properties,88,88,LOW,"PLD-65DB88785205A4B7,PLD-B12EB32FF22A7E33,PLD-72C6E73A0BA609DB,PLD-41BC064435E7646D,PLD-AEDC50AA21516343",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00875,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_ar.properties,1099,1099,LOW,"PLD-CC01D61823670D8F,PLD-69B2F28A37890A4B,PLD-528F88642E8F5D92,PLD-0A2F84E480B32CF5,PLD-6E7BD33A0265EE11",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00876,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_cs.properties,779,779,LOW,"PLD-99C46D8A7D96586E,PLD-93A6826F2D2DB257,PLD-C289A7C170D6241B,PLD-AFDBD1E99869520B,PLD-5FCB5E40DE67C158",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00877,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_da.properties,1069,1069,LOW,"PLD-CB6A24FCED3F6487,PLD-636A2237BD3A5E0B,PLD-6B5CCA9315E009B5,PLD-7E110A2FAA1E1526,PLD-512BF6EB309F29C2",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00878,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_de.properties,60,60,LOW,"PLD-0B6889FF6DC70359,PLD-D92FB7027A4E98BA,PLD-666E47E944DFDC14,PLD-F748858E3CF4B8B8,PLD-691122127D231102",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00879,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_el.properties,1048,1048,LOW,"PLD-A6AE4B958FC60F0A,PLD-F93AFE9825BC2A2E,PLD-14A634EC9A7F0C1C,PLD-653FA2DE4DC89CA6,PLD-8F443768DCC331FE",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00880,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_es.properties,507,507,LOW,"PLD-DD32E243186A8613,PLD-951FFA654699AD11,PLD-5665DCFE70389AA1,PLD-CEC782929C6F35A2,PLD-BBB433B8ABD93094",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00881,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_es2.properties,1079,1079,LOW,"PLD-F9ECFE2FDDB8D948,PLD-006C37632CD7DA33,PLD-D9E2B4FC73D6A6F1,PLD-921723D1E79BAFDE,PLD-41875F779676C8F4",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00882,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_fa.properties,44,44,LOW,"PLD-B4C67241CC63B329,PLD-191F4C6D1A473210,PLD-2A06C715E6B1F758,PLD-96E762C01C829D80,PLD-A2A99682FF316934",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00883,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_fi.properties,68,68,LOW,"PLD-10C8EDC7D4C5C955,PLD-E754593CC22E511D,PLD-CE66186A999B1C29,PLD-31614F607AB0AAD8,PLD-B719B8801DF2F2F3",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00884,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_fr.properties,703,703,LOW,"PLD-C80F618886329DD9,PLD-4086A99AB8BC1274,PLD-EE94EAC8AE00C0B8,PLD-FE4C0F8EC5A09EF9,PLD-61EB9BF1B431408A",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00885,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_fr2.properties,985,985,LOW,"PLD-9D1ACDB3E74A6BBB,PLD-FFF1A7B08A4666F2,PLD-4B9F727E4067516C,PLD-2ADCA9FB1313BD83,PLD-55040701524BA075",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00886,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_gl.properties,42,42,LOW,"PLD-BA194485B2EF386B,PLD-99315A4B1EC0EC9E,PLD-E264C60258D0B031,PLD-2B80F296F1265B57,PLD-D9F11AA439A53F6F",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00887,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_hi.properties,1079,1079,LOW,"PLD-E9A5D14AB1A3585E,PLD-51349290A85F9BA9,PLD-60B23296DB1A8B92,PLD-A61A0AB963517500,PLD-55ED14F1DE061E02",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
GRP-00888,RESOURCE_KEY,projectlibre_core,modules/projectlibre_core/src/main/resources/com/projectlibre1/strings/client_it.properties,1104,1104,LOW,"PLD-DD92EA4717047B38,PLD-5C12B16FD2E1C095,PLD-9087163A51528ECE,PLD-52689510D7E270DD,PLD-D9735AD46BF08AF6",review resource file as a functional bundle; inspect only ProjectLibre-specific keys
